Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Indent Depth [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um]
0.0,2.0,13.20429,14552.39567,-857.869,-422.196,-27142.801,-0.00012,-7e-05,13.2057,1.45412,,0.0,-0.00142,-0.0046,22.76736,35.37204,14552.41067,1.49403,1.4952858160919813,1.4826575722679501e-05,13.58693
0.0,2.0,13.33042,14552.40067,-857.869,-422.196,-27142.801,-9e-05,-0.00021,13.33182,1.46512,,0.0,-0.0014,-0.00457,22.76752,35.49816,14552.41567,1.51477,1.5088083984674603,2.4008841732533343e-05,13.71351
0.0,2.0,13.45735,14552.40567,-857.869,-422.19572,-27142.80121,0.0001,-0.00017,13.45877,1.48122,,0.0,-0.00138,-0.00456,22.76747,35.6251,14552.42067,1.52411,1.523205555555583,-1.5006105006560438e-05,13.83933
0.0,2.0,13.5855,14552.41067,-857.869,-422.195,-27142.802,-0.00014,0.0001,13.58693,1.49403,,0.0,-0.00135,-0.00454,22.76753,35.75325,14552.42567,1.54021,1.536447249042174,9.931960759088088e-06,13.96709
0.0,2.0,13.71207,14552.41567,-857.869,-422.19521,-27142.80185,6e-05,-0.0001,13.71351,1.51477,,0.0,-0.00135,-0.00456,22.76737,35.87981,14552.43067,1.54917,1.5508975785440895,-3.093360279613714e-05,14.09436
0.0,2.0,13.83789,14552.42067,-857.869,-422.196,-27142.801,-0.0,-0.00034,13.83933,1.52411,,0.0,-0.00137,-0.00457,22.76725,36.00563,14552.43567,1.5614,1.56513835249045,-5.9945686497874656e-05,14.21989
0.0,2.0,13.96564,14552.42567,-857.869,-422.196,-27142.80121,-0.00012,-0.00031,13.96709,1.54021,,0.0,-0.00135,-0.00456,22.76752,36.13338,14552.44067,1.58069,1.5784024597701436,-3.7333838575693765e-05,14.34699
0.0,2.0,14.0929,14552.43067,-857.869,-422.196,-27142.802,-6e-05,-2e-05,14.09436,1.54917,,0.0,-0.0013,-0.00456,22.76755,36.26065,14552.44567,1.59259,1.5919938314176536,-3.0773441118744395e-05,14.47471
0.0,2.0,14.21842,14552.43567,-857.86885,-422.196,-27142.80179,-0.00028,-6e-05,14.21989,1.5614,,0.0,-0.00134,-0.00461,22.76738,36.38616,14552.45067,1.60403,1.605403164750987,-1.2729485074792352e-05,14.6007
0.0,2.0,14.34551,14552.44067,-857.868,-422.196,-27142.801,-0.0002,-0.0003,14.34699,1.58069,,0.0,-0.00141,-0.00458,22.7674,36.51326,14552.45567,1.6216,1.619085862068995,-1.3294598122661275e-05,14.72699
0.0,2.0,14.47322,14552.44567,-857.86815,-422.19628,-27142.801,-0.00036,-0.00012,14.47471,1.59259,,0.0,-0.00147,-0.0046,22.76741,36.64097,14552.46067,1.63373,1.6326151647509874,-6.775883121207769e-06,14.85464
0.0,2.0,14.59921,14552.45067,-857.869,-422.197,-27142.801,5e-05,-6e-05,14.6007,1.60403,,0.0,-0.00145,-0.00457,22.76762,36.76695,14552.46567,1.64274,1.6463029195402599,-9.204917688169882e-06,14.98081
0.0,2.0,14.72548,14552.45567,-857.86864,-422.19658,-27142.80121,0.00027,-0.00024,14.72699,1.6216,,0.0,-0.00142,-0.00454,22.7675,36.89322,14552.47067,1.65732,1.659683440613057,3.7815670914176716e-06,15.10649
0.0,2.0,14.85312,14552.46067,-857.868,-422.195,-27142.802,0.00033,0.00017,14.85464,1.63373,,0.0,-0.00143,-0.00455,22.76753,37.02087,14552.47567,1.67814,1.6730944980843216,1.4210685865352103e-05,15.23401
0.0,2.0,14.97929,14552.46567,-857.868,-422.195,-27142.802,2e-05,-0.0003,14.98081,1.64274,,0.0,-0.00145,-0.00455,22.76728,37.14704,14552.48067,1.68642,1.6863757854406438,3.1726243105044925e-05,15.36035
0.0,2.0,15.10496,14552.47067,-857.868,-422.195,-27142.802,0.00021,-1e-05,15.10649,1.65732,,0.0,-0.00141,-0.00459,22.7674,37.27271,14552.48567,1.69645,1.7004910344827895,3.482379688769105e-06,15.48552
0.0,2.0,15.23247,14552.47567,-857.868,-422.19521,-27142.80185,0.0003,0.00038,15.23401,1.67814,,0.0,-0.00149,-0.0046,22.76748,37.40021,14552.49067,1.71822,1.7139612260536712,1.1253841942987682e-05,15.61265
0.0,2.0,15.3588,14552.48067,-857.868,-422.196,-27142.801,0.00036,-0.00038,15.36035,1.68642,,0.0,-0.00145,-0.00454,22.7675,37.52655,14552.49567,1.72314,1.7277794022988822,1.4849058981780336e-06,15.74005
0.0,2.0,15.48396,14552.48567,-857.86828,-422.196,-27142.80115,0.00028,-0.0002,15.48552,1.69645,,0.0,-0.00145,-0.00465,22.76757,37.65171,14552.50067,1.73639,1.7416177854406447,-1.013456275577012e-05,15.86497
0.0,2.0,15.61108,14552.49067,-857.869,-422.196,-27142.802,0.00011,-0.00017,15.61265,1.71822,,0.0,-0.00148,-0.00459,22.7674,37.77882,14552.50567,1.75505,1.7554208199234034,-2.4007494421817224e-05,15.99133
0.0,2.0,15.73847,14552.49567,-857.869,-422.196,-27142.802,-0.00013,-0.00049,15.74005,1.72314,,0.0,-0.00146,-0.00463,22.76753,37.90622,14552.51067,1.77807,1.769274022988538,-4.414972001232174e-05,16.11866
0.0,2.0,15.86339,14552.50067,-857.869,-422.196,-27142.802,-1e-05,-0.00023,15.86497,1.73639,,0.0,-0.00146,-0.00456,22.76745,38.03114,14552.51567,1.78206,1.7828737854406453,-5.198071660193499e-05,16.24429
0.0,2.0,15.98973,14552.50567,-857.86858,-422.196,-27142.802,3e-05,-0.00019,15.99133,1.75505,,0.0,-0.00146,-0.00458,22.76748,38.15748,14552.52067,1.79269,1.7962883831417953,-5.1643888678913966e-05,16.36966
0.0,2.0,16.11705,14552.51067,-857.867,-422.196,-27142.802,-0.00013,-1e-05,16.11866,1.77807,,0.0,-0.00148,-0.00459,22.76751,38.28479,14552.52567,1.81158,1.8093933409962017,-3.361441623564963e-05,16.49713
0.0,2.0,16.24267,14552.51567,-857.86721,-422.19572,-27142.802,0.00031,2e-05,16.24429,1.78206,,0.0,-0.0015,-0.0046,22.76763,38.41042,14552.53067,1.8217,1.8231406973180408,-4.9876468359772753e-05,16.62309
0.0,2.0,16.36804,14552.52067,-857.868,-422.195,-27142.802,0.00011,-0.00029,16.36966,1.79269,,0.0,-0.00149,-0.00461,22.76742,38.53579,14552.53567,1.83703,1.8364247662835582,-4.3466043535555186e-05,16.74812
0.0,2.0,16.4955,14552.52567,-857.86821,-422.195,-27142.802,3e-05,0.00031,16.49713,1.81158,,0.0,-0.00147,-0.00458,22.76745,38.66325,14552.54067,1.85186,1.8491881609195737,-9.487600522639292e-06,16.87485
0.0,2.0,16.62146,14552.53067,-857.869,-422.195,-27142.802,-4e-05,-9e-05,16.62309,1.8217,,0.0,-0.00148,-0.0046,22.76754,38.7892,14552.54567,1.86697,1.8624713103448614,-8.978990363910436e-07,17.00161
0.0,2.0,16.74648,14552.53567,-857.86885,-422.19528,-27142.802,-0.00016,-0.0005,16.74812,1.83703,,0.0,-0.00149,-0.00457,22.7675,38.91422,14552.55067,1.87275,1.8758118544061644,7.216033008578503e-06,17.12655
0.0,2.0,16.8732,14552.54067,-857.868,-422.196,-27142.802,-7e-05,0.00024,16.87485,1.85186,,0.0,-0.00148,-0.00461,22.76749,39.04095,14552.55567,1.89417,1.889033402298885,2.1121047534275808e-05,17.25255
0.0,2.0,16.99995,14552.54567,-857.86836,-422.196,-27142.802,-0.00013,-0.00017,17.00161,1.86697,,0.0,-0.0015,-0.00455,22.76744,39.1677,14552.56067,1.9053,1.902532252873598,2.0548440065109794e-05,17.37949
0.0,2.0,17.12488,14552.55067,-857.869,-422.196,-27142.802,-0.0001,-0.00032,17.12655,1.87275,,0.0,-0.00148,-0.00455,22.76748,39.29263,14552.56567,1.91329,1.915976022988541,2.273184286920478e-05,17.50472
0.0,2.0,17.25087,14552.55567,-857.869,-422.196,-27142.802,-0.00019,-0.0002,17.25255,1.89417,,0.0,-0.00147,-0.00463,22.76743,39.41861,14552.57067,1.92272,1.9293239770115294,2.5656435517931384e-05,17.63029
0.0,2.0,17.3778,14552.56067,-857.869,-422.196,-27142.802,-0.00018,-0.00011,17.37949,1.9053,,0.0,-0.00146,-0.00463,22.76749,39.54554,14552.57567,1.93823,1.942300965517277,4.7379647172169324e-05,17.7573
0.0,2.0,17.50302,14552.56567,-857.869,-422.196,-27142.80179,-0.00022,-0.0002,17.50472,1.91329,,0.0,-0.00146,-0.00458,22.76753,39.67077,14552.58067,1.95337,1.955975708812296,3.515978274539703e-05,17.88288
0.0,2.0,17.62859,14552.57067,-857.869,-422.196,-27142.801,-0.00016,-0.00054,17.63029,1.92272,,0.0,-0.00143,-0.00454,22.76751,39.79634,14552.58567,1.9665,1.9703624061303038,-1.6550629447767938e-05,18.008
0.0,2.0,17.75559,14552.57567,-857.869,-422.196,-27142.80115,9e-05,-0.0003,17.7573,1.93823,,0.0,-0.00145,-0.00464,22.76747,39.92334,14552.59067,1.9902,1.9836720306513773,-1.4523599006953207e-05,18.13493
0.0,2.0,17.88116,14552.58067,-857.869,-422.196,-27142.802,0.00012,-1e-05,17.88288,1.95337,,0.0,-0.00146,-0.00454,22.76738,40.0489,14552.59567,1.99159,1.9970052030651706,-1.4542713991584806e-05,18.26088
0.0,2.0,18.00627,14552.58567,-857.869,-422.19572,-27142.802,-3e-05,-0.00065,18.008,1.9665,,0.0,-0.00141,-0.00457,22.76745,40.17402,14552.60067,2.00666,2.0104997241379676,-2.409346974924318e-05,18.386
0.0,2.0,18.13319,14552.59067,-857.869,-422.195,-27142.802,1e-05,9e-05,18.13493,1.9902,,0.0,-0.00141,-0.00457,22.76757,40.30094,14552.60567,2.02976,2.023735164750995,-2.0573196918630132e-05,18.51222
0.0,2.0,18.25913,14552.59567,-857.86872,-422.19542,-27142.802,8e-05,6e-05,18.26088,1.99159,,0.0,-0.00141,-0.00456,22.76753,40.42688,14552.61067,2.04382,2.037079961685861,-2.1964548861708004e-05,18.63867
0.0,2.0,18.38425,14552.60067,-857.868,-422.197,-27142.802,0.0,-0.00035,18.386,2.00666,,0.0,-0.00139,-0.00457,22.76746,40.55199,14552.61567,2.05326,2.050947409961723,-5.162401583152978e-05,18.76385
0.0,2.0,18.51045,14552.60567,-857.86836,-422.19679,-27142.802,1e-05,-0.00013,18.51222,2.02976,,0.0,-0.00143,-0.00458,22.7675,40.6782,14552.62067,2.06482,2.0643578084291563,-5.8975369458743286e-05,18.88967
0.0,2.0,18.63689,14552.61067,-857.869,-422.196,-27142.802,-3e-05,-0.00052,18.63867,2.04382,,0.0,-0.00143,-0.00459,22.7674,40.80464,14552.62567,2.08222,2.07779068965521,-6.88505747132662e-05,19.01645
0.0,2.0,18.76207,14552.61567,-857.869,-422.19579,-27142.80179,-0.00026,-0.00073,18.76385,2.05326,,0.0,-0.00143,-0.00457,22.7673,40.92981,14552.63067,2.08791,2.091418490421494,-8.886354258830394e-05,19.14186
0.0,2.0,18.88788,14552.62067,-857.869,-422.195,-27142.801,-9e-05,-0.00034,18.88967,2.06482,,0.0,-0.00143,-0.00453,22.76754,41.05563,14552.63567,2.09918,2.1047555708812644,-9.558048082249169e-05,19.26673
0.0,2.0,19.01464,14552.62567,-857.86885,-422.19556,-27142.80121,9e-05,-0.00033,19.01645,2.08222,,0.0,-0.00144,-0.00459,22.76744,41.18239,14552.64067,2.12322,2.1176519080460157,-8.326192581428315e-05,19.39372
0.0,2.0,19.14005,14552.63067,-857.868,-422.197,-27142.802,5e-05,-0.0001,19.14186,2.08791,,0.0,-0.00146,-0.00456,22.76747,41.3078,14552.64567,2.13728,2.1300808582375867,-4.91735926914684e-05,19.51932
0.0,2.0,19.26492,14552.63567,-857.86828,-422.19679,-27142.802,-7e-05,5e-05,19.26673,2.09918,,0.0,-0.00149,-0.00462,22.76735,41.43266,14552.65067,2.12815,2.143322436781648,-6.459803797798872e-05,19.64402
0.0,2.0,19.39189,14552.64067,-857.869,-422.196,-27142.802,4e-05,0.00011,19.39372,2.12322,,0.0,-0.00144,-0.00458,22.76748,41.55964,14552.65567,2.15371,2.1554313869732193,-2.247551682099235e-05,19.77037
0.0,2.0,19.51748,14552.64567,-857.86864,-422.19572,-27142.802,0.00011,-0.00021,19.51932,2.13728,,0.0,-0.00146,-0.00461,22.7674,41.68523,14552.66067,2.17156,2.16880554789276,-5.0915498295457315e-05,19.89687
0.0,2.0,19.64219,14552.65067,-857.868,-422.195,-27142.802,-3e-05,-0.00036,19.64402,2.12815,,0.0,-0.00148,-0.00457,22.76735,41.80994,14552.66567,2.17823,2.1812760306513805,-3.376413624754573e-05,20.02171
0.0,2.0,19.76852,14552.65567,-857.86821,-422.195,-27142.802,-5e-05,0.00019,19.77037,2.15371,,0.0,-0.0015,-0.00459,22.76756,41.93626,14552.67067,2.19727,2.193353563218431,4.5640183505158555e-07,20.14743
0.0,2.0,19.89501,14552.66067,-857.869,-422.195,-27142.802,-0.00016,-5e-05,19.89687,2.17156,,0.0,-0.00144,-0.00458,22.7675,42.06276,14552.67567,2.21103,2.2055967203065534,2.6909098563610706e-05,20.27403
0.0,2.0,20.01984,14552.66567,-857.869,-422.19479,-27142.802,-0.00039,-0.0004,20.02171,2.17823,,0.0,-0.00145,-0.00456,22.76747,42.18759,14552.68067,2.2171,2.2182174789272433,3.801962022585009e-05,20.39941
0.0,2.0,20.14555,14552.67067,-857.869,-422.194,-27142.802,-0.0001,-3e-05,20.14743,2.19727,,0.0,-0.00144,-0.00457,22.76742,42.31329,14552.68567,2.22881,2.231409241379351,1.9646499094110557e-05,20.52468
0.0,2.0,20.27214,14552.67567,-857.869,-422.19485,-27142.80179,0.0,-0.00036,20.27403,2.21103,,0.0,-0.00148,-0.00454,22.76731,42.43989,14552.69067,2.24877,2.2444943295019564,4.985474295142976e-06,20.65108
0.0,2.0,20.39752,14552.68067,-857.869,-422.197,-27142.801,0.0001,-0.00045,20.39941,2.2171,,0.0,-0.00142,-0.00459,22.76748,42.56527,14552.69567,2.25686,2.2575094176245623,-6.036966865236373e-06,20.77692
0.0,2.0,20.52278,14552.68567,-857.869,-422.19679,-27142.801,-8e-05,-0.00051,20.52468,2.22881,,0.0,-0.0015,-0.00459,22.76742,42.69053,14552.70067,2.26789,2.270682934865942,-2.7666961391778662e-05,20.90186
0.0,2.0,20.64917,14552.69067,-857.869,-422.196,-27142.801,4e-05,-9e-05,20.65108,2.24877,,0.0,-0.00144,-0.00457,22.76755,42.81692,14552.70567,2.28101,2.282654505747168,1.421043324422843e-05,21.02801
0.0,2.0,20.775,14552.69567,-857.86885,-422.19572,-27142.80121,-8e-05,-8e-05,20.77692,2.25686,,0.0,-0.00147,-0.00458,22.76738,42.94275,14552.71067,2.30173,2.295551203065176,8.580607131638586e-06,21.15396
0.0,2.0,20.89994,14552.70067,-857.868,-422.195,-27142.802,8e-05,-0.00022,20.90186,2.26789,,0.0,-0.00148,-0.00456,22.76743,43.06768,14552.71567,2.29826,2.3086251264368234,-7.428739849327931e-07,21.27906
0.0,2.0,21.02607,14552.70567,-857.868,-422.19521,-27142.802,0.0001,9e-05,21.02801,2.28101,,0.0,-0.00148,-0.0046,22.76738,43.19382,14552.72067,2.32794,2.320827931034525,3.826112584664077e-05,21.40478
0.0,2.0,21.15202,14552.71067,-857.868,-422.196,-27142.802,0.00017,-0.0004,21.15396,2.30173,,0.0,-0.00147,-0.0046,22.76774,43.31977,14552.72567,2.32801,2.3333937854406557,5.5272030650641187e-05,21.53109
0.0,2.0,21.27711,14552.71567,-857.86836,-422.196,-27142.80179,0.00028,-0.00074,21.27906,2.29826,,0.0,-0.00148,-0.00459,22.7675,43.44486,14552.73067,2.34234,2.3469091877395063,2.0344238136638278e-05,21.65605
0.0,2.0,21.40281,14552.72067,-857.869,-422.196,-27142.801,1e-05,-0.00012,21.40478,2.32794,,0.0,-0.00145,-0.00456,22.7674,43.57056,14552.73567,2.36078,2.3597805134100045,1.8835333248415874e-05,21.78157
0.0,2.0,21.52913,14552.72567,-857.869,-422.196,-27142.80115,-0.00017,-8e-05,21.53109,2.32801,,0.0,-0.00145,-0.00461,22.76747,43.69687,14552.74067,2.38199,2.3729635095785873,-6.285209050880744e-07,21.90807
0.0,2.0,21.65408,14552.73067,-857.869,-422.196,-27142.802,-0.00034,-0.00048,21.65605,2.34234,,0.0,-0.00149,-0.00455,22.76741,43.82183,14552.74567,2.39368,2.3860639770115375,-1.3855163993811703e-05,22.03338
0.0,2.0,21.77958,14552.73567,-857.86872,-422.196,-27142.802,-0.00025,-0.00027,21.78157,2.36078,,0.0,-0.00146,-0.00459,22.76741,43.94733,14552.75067,2.39439,2.398634567049852,4.3060923743459475e-06,22.15838
0.0,2.0,21.90607,14552.74067,-857.868,-422.196,-27142.802,2e-05,0.00017,21.90807,2.38199,,0.0,-0.00142,-0.00458,22.76745,44.07382,14552.75567,2.40611,2.41117926436786,2.5469917055397084e-05,22.28475
0.0,2.0,22.03138,14552.74567,-857.86821,-422.19585,-27142.802,0.00023,-0.00035,22.03338,2.39368,,0.0,-0.00144,-0.00458,22.76743,44.19912,14552.76067,2.4246,2.4248197011494694,-1.325022104405136e-05,22.41075
0.0,2.0,22.15638,14552.75067,-857.869,-422.195,-27142.802,3e-05,-0.00093,22.15838,2.39439,,0.0,-0.00146,-0.00456,22.76751,44.32413,14552.76567,2.42588,2.4383134022988946,-4.687651046343753e-05,22.53554
0.0,2.0,22.28274,14552.75567,-857.86872,-422.19521,-27142.802,-4e-05,-0.00011,22.28475,2.40611,,0.0,-0.00144,-0.0046,22.76749,44.45049,14552.77067,2.45671,2.4512085134100063,-5.159934318629388e-05,22.66115
0.0,2.0,22.40872,14552.76067,-857.868,-422.196,-27142.802,7e-05,0.0001,22.41075,2.4246,,0.0,-0.00145,-0.00454,22.76734,44.57647,14552.77567,2.46682,2.4632839003831863,-1.0873394805161439e-05,22.7878
0.0,2.0,22.53352,14552.76567,-857.86836,-422.196,-27142.802,1e-05,-0.00031,22.53554,2.42588,,0.0,-0.00144,-0.00459,22.76756,44.70127,14552.78067,2.48264,2.475956061302727,3.243400277139555e-06,22.91241
0.0,2.0,22.6591,14552.77067,-857.869,-422.196,-27142.802,3e-05,3e-05,22.66115,2.45671,,0.0,-0.0014,-0.00456,22.76763,44.82685,14552.78567,2.48957,2.4884712567050262,2.7577617783764233e-05,23.03773
0.0,2.0,22.78575,14552.77567,-857.86872,-422.196,-27142.80185,3e-05,0.0001,22.7878,2.46682,,0.0,-0.00143,-0.00462,22.76756,44.95349,14552.79067,2.50692,2.50175799233721,8.967285587229562e-06,23.16422
0.0,2.0,22.91035,14552.78067,-857.868,-422.196,-27142.801,-0.00012,-0.00055,22.91241,2.48264,,0.0,-0.00144,-0.0046,22.76783,45.07809,14552.79567,2.50787,2.513850498084337,5.890909856351694e-05,23.28959
0.0,2.0,23.03567,14552.78567,-857.868,-422.196,-27142.801,-0.00034,-0.00077,23.03773,2.48957,,0.0,-0.00142,-0.00458,22.76741,45.20341,14552.80067,2.52452,2.5259698467433407,0.0001108109132239559,23.41415
0.0,2.0,23.16214,14552.79067,-857.868,-422.196,-27142.801,-0.00029,-4e-05,23.16422,2.50692,,0.0,-0.00145,-0.00458,22.7674,45.32989,14552.80567,2.53727,2.53818549425292,0.00016477613574089438,23.54052
0.0,2.0,23.28751,14552.79567,-857.86828,-422.196,-27142.80115,-0.00012,-0.0001,23.28959,2.50787,,0.0,-0.00144,-0.00457,22.76732,45.45526,14552.81067,2.55391,2.5503560919540695,0.00023813860468955943,23.66641
0.0,2.0,23.41206,14552.80067,-857.869,-422.196,-27142.802,-0.00012,-0.00041,23.41415,2.52452,,0.0,-0.00144,-0.00457,22.76743,45.57981,14552.81567,2.57138,2.5614411877395105,0.0004031476569400054,23.79084
0.0,2.0,23.53842,14552.80567,-857.869,-422.196,-27142.80185,0.0001,-0.00015,23.54052,2.53727,,0.0,-0.00148,-0.00457,22.76746,45.70617,14552.82067,2.58485,2.5689091111111577,0.0008247667887660154,23.91647
0.0,2.0,23.6643,14552.81067,-857.869,-422.196,-27142.801,0.00034,6e-05,23.66641,2.55391,,0.0,-0.00149,-0.00458,22.76747,45.83205,14552.82567,2.58535,2.567682950191618,0.0018515755126092288,24.04289
0.0,2.0,23.78872,14552.81567,-857.86928,-422.19579,-27142.80115,-0.00015,-0.00073,23.79084,2.57138,,0.0,-0.00148,-0.00459,22.7675,45.95647,14552.83067,2.59365,2.558021356321886,0.0035952544313916004,24.16752
0.0,2.0,23.91434,14552.82067,-857.87,-422.195,-27142.802,-0.00024,-0.00032,23.91647,2.58485,,0.0,-0.00147,-0.00454,22.76749,46.08209,14552.83567,2.61219,2.539864628352537,0.006220164877267568,24.29257
0.0,2.0,24.04076,14552.82567,-857.86971,-422.19528,-27142.802,-0.0003,4e-05,24.04289,2.58535,,0.0,-0.00144,-0.00459,22.76736,46.20851,14552.84067,2.6404,2.517568743295065,0.009687648267440608,24.41919
0.0,2.0,24.16539,14552.83067,-857.86801,-422.196,-27142.802,-0.0004,-0.00014,24.16752,2.59365,,0.0,-0.00142,-0.00458,22.76753,46.33313,14552.84567,2.65544,2.49945905747131,0.013751313123657202,24.54435
0.0,2.0,24.29043,14552.83567,-857.868,-422.196,-27142.80185,-0.0002,-0.00044,24.29257,2.61219,,0.0,-0.00147,-0.00458,22.76751,46.45818,14552.85067,2.6561,2.491407026819969,0.018290745147571993,24.66902
0.0,2.0,24.41702,14552.84067,-857.868,-422.196,-27142.801,-0.00028,-0.00054,24.41919,2.6404,,0.0,-0.00146,-0.0046,22.76742,46.58477,14552.85567,2.67144,2.4967975862069416,0.023337796303312792,24.79529
0.0,2.0,24.54217,14552.84567,-857.86828,-422.19579,-27142.801,-0.00019,-0.00039,24.54435,2.65544,,0.0,-0.00149,-0.00459,22.76752,46.70992,14552.86067,2.69541,2.526283172413839,0.0285254265504603,24.92094
0.0,2.0,24.66685,14552.85067,-857.869,-422.195,-27142.801,-0.00013,-0.00046,24.66902,2.6561,,0.0,-0.00145,-0.00453,22.76755,46.83459,14552.86567,2.71207,2.586478528735679,0.0336853476485193,25.0455
0.0,2.0,24.79311,14552.85567,-857.869,-422.19521,-27142.80121,-0.00027,-0.00055,24.79529,2.67144,,0.0,-0.00143,-0.00455,22.7675,46.96086,14552.87067,2.7348,2.6817224980843397,0.038773934739589136,25.17132
0.0,2.0,24.91874,14552.86067,-857.869,-422.196,-27142.802,-5e-05,-0.00011,24.92094,2.69541,,0.0,-0.00145,-0.00458,22.76754,47.08649,14552.87567,2.77068,2.8181425517241885,0.043656179613489096,25.29758
0.0,2.0,25.04329,14552.86567,-857.86864,-422.196,-27142.80179,-0.00023,-0.00015,25.0455,2.71207,,0.0,-0.00145,-0.00458,22.76741,47.21104,14552.88067,2.82812,3.0080142835249584,0.04782288686792044,25.42196
0.0,2.0,25.1691,14552.87067,-857.868,-422.196,-27142.801,-0.00017,-0.00017,25.17132,2.7348,,0.0,-0.00145,-0.0046,22.76757,47.33685,14552.88567,2.94133,3.252467363984733,0.05134898800050426,25.54746
0.0,2.0,25.29533,14552.87567,-857.868,-422.196,-27142.80121,5e-05,-0.00044,25.29758,2.77068,,0.0,-0.00146,-0.00458,22.76744,47.46308,14552.89067,3.21396,3.553383662835313,0.05427475104206035,25.6739
0.0,2.0,25.41968,14552.88067,-857.868,-422.196,-27142.802,-9e-05,-0.00057,25.42196,2.82812,,0.0,-0.00145,-0.00457,22.76746,47.58742,14552.89567,3.59181,3.919613386973251,0.05622034011199412,25.79865
0.0,2.0,25.5451,14552.88567,-857.86815,-422.196,-27142.802,-0.00014,-0.00017,25.54746,2.94133,,0.0,-0.00141,-0.00457,22.76752,47.71285,14552.90067,4.08545,4.352236245210807,0.057186875921012556,25.92342
0.0,2.0,25.67136,14552.89067,-857.869,-422.196,-27142.802,0.00012,0.0,25.6739,3.21396,,0.0,-0.00143,-0.00457,22.76743,47.83911,14552.90567,4.69459,4.84785947892729,0.05742780716601264,26.0499
0.0,2.0,25.79587,14552.89567,-857.86879,-422.196,-27142.802,5e-05,-0.00034,25.79865,3.59181,,0.0,-0.00138,-0.00458,22.76757,47.96362,14552.91067,5.306,5.413589854406228,0.05660122580101726,26.17524
0.0,2.0,25.92033,14552.90067,-857.868,-422.196,-27142.802,7e-05,-0.00023,25.92342,4.08545,,0.0,-0.00139,-0.00456,22.76767,48.08807,14552.91567,5.98303,6.050398444444554,0.054638634920633145,26.29968
0.0,2.0,26.04641,14552.90567,-857.86828,-422.196,-27142.80185,0.00022,-6e-05,26.0499,4.69459,,0.0,-0.00143,-0.00458,22.76752,48.21416,14552.92067,6.76865,6.7474503065135325,0.05210248073765116,26.42582
0.0,2.0,26.17136,14552.91067,-857.869,-422.196,-27142.801,0.00026,-0.00063,26.17524,5.306,,0.0,-0.00141,-0.00458,22.76755,48.3391,14552.92567,7.5517,7.505148628352627,0.04893171799081919,26.55204
0.0,2.0,26.29536,14552.91567,-857.86928,-422.196,-27142.80115,-5e-05,-0.00063,26.29968,5.98303,,0.0,-0.00142,-0.00461,22.76747,48.46311,14552.93067,8.35912,8.326384091954175,0.04486306412361335,26.67644
0.0,2.0,26.421,14552.92067,-857.87,-422.196,-27142.802,-0.00022,-0.00023,26.42582,6.76865,,0.0,-0.00142,-0.00459,22.7674,48.58875,14552.93567,9.26366,9.196717816092121,0.04054999873689251,26.80215
0.0,2.0,26.54672,14552.92567,-857.86944,-422.19579,-27142.802,-0.00012,-4e-05,26.55204,7.5517,,0.0,-0.00138,-0.00462,22.76736,48.71446,14552.94067,10.21917,10.108028781609379,0.036303312449999056,26.92897
