Index [#],Phase [#],Displacement [um],Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC],Sample Displacement [um],Filtered time [uN},Filtered force [uN],SG Force [uN],Est Force 2nd derivative,Filtered displacement [um],Sel Time [s],Sel Force [N],Sel Modulus Uncorrected [Pa],Sel Modulus Corrected [Pa],Sel Modulus GMM Fit [Pa],Sel Time Normalised [s m-2],Sel Force Normalised []
7.0,2.0,5.61413,15563.28567,-857.90498,77.84,-27144.124,-5e-05,-0.0002,5.50469,0.31355,,0.0,-0.00152,-0.00456,22.88307,-14.76505,15563.28567,0.31355,0.3198696015325729,0.0003770216832974481,5.50469,0.28000000000065484,0.00023669177,110330.41835925124,110330.41835925124,110449.4626969084,3.309428500702255e+16,0.41923666640497276
7.0,2.0,5.7434,15563.29067,-857.90406,77.84,-27144.124,-0.00019,0.00016,5.63396,0.31559,,0.0,-0.00156,-0.00455,22.88296,-14.63578,15563.29067,0.31559,0.3274812643678221,0.00035065428824039655,5.63396,0.2849999999998545,0.00023690412,110429.40221635194,110429.40221635194,110347.78985295726,3.3685254382051976e+16,0.42262065950250777
7.0,2.0,5.8745,15563.29567,-857.904,77.84,-27144.124,-0.00016,-0.00029,5.76508,0.34404,,0.0,-0.00151,-0.00452,22.88293,-14.50469,15563.29567,0.34404,0.3353883524904276,0.00032023746368563884,5.76508,0.2900000000008731,0.00023660835,110291.53334225413,110291.53334225413,110249.20241392928,3.4276223757296396e+16,0.4179072917678346
7.0,2.0,6.00453,15563.30067,-857.904,77.84085,-27144.12479,-0.00012,-0.00059,5.89511,0.34899,,0.0,-0.00152,-0.00453,22.88282,-14.37465,15563.30067,0.34899,0.3444243831417687,0.000248426929392343,5.89511,0.29500000000007276,0.00023606514999999998,110038.3285804124,110038.3285804124,110153.58096834956,3.4867193132325816e+16,0.40925089878181636
7.0,2.0,6.13332,15563.30567,-857.904,77.841,-27144.125,0.00014,-0.00039,6.0239,0.34569,,0.0,-0.00152,-0.00449,22.88292,-14.24587,15563.30567,0.34569,0.3545204597701214,0.0001412546840131989,6.0239,0.3000000000010914,0.00023616477,110084.76499126418,110084.76499126418,110060.81089210957,3.5458162507570236e+16,0.4108384353599963
7.0,2.0,6.26433,15563.31067,-857.904,77.84015,-27144.12421,-4e-05,-0.00031,6.15493,0.36784,,0.0,-0.00155,-0.00453,22.883,-14.11485,15563.31067,0.36784,0.36348772413793773,0.00011156464990936892,6.15493,0.30500000000029104,0.0002361823,110092.93634523156,110092.93634523156,109970.78215578372,3.6049131882599656e+16,0.4111177920776783
7.0,2.0,6.39485,15563.31567,-857.90401,77.84,-27144.124,-0.00021,-0.00015,6.28544,0.36872,,0.0,-0.00153,-0.0045,22.88305,-13.98434,15563.31567,0.36872,0.37196091187740143,0.00012116651930433892,6.28544,0.3099999999994907,0.00023558466,109814.35517095489,109814.35517095489,109883.38913921216,3.664010125762908e+16,0.4015938474823841
7.0,2.0,6.52374,15563.32067,-857.9049,77.84,-27144.12479,-0.0002,-0.00035,6.41434,0.38113,,0.0,-0.00157,-0.00456,22.88311,-13.85544,15563.32067,0.38113,0.38112287356322533,0.00010502126226252795,6.41434,0.3150000000005093,0.00023549929,109774.56118988268,109774.56118988268,109798.53045389763,3.7231070632873496e+16,0.40023339779678707
7.0,2.0,6.65385,15563.32567,-857.90498,77.84,-27144.125,3e-05,-0.00035,6.54446,0.39272,,0.0,-0.00154,-0.00453,22.88321,-13.72534,15563.32567,0.39272,0.3889422068965588,0.0001700981853394487,6.54446,0.31999999999970896,0.00023570410999999999,109870.0350472472,109870.0350472472,109716.10877255326,3.782204000790292e+16,0.40349739339950447
7.0,2.0,6.78478,15563.33067,-857.9032,77.84085,-27144.12421,-5e-05,0.00016,6.67539,0.40508,,0.0,-0.00152,-0.00454,22.88301,-13.59441,15563.33067,0.40508,0.3977706360153329,0.00018659685907949832,6.67539,0.3250000000007276,0.00023521968000000002,109644.22506422258,109644.22506422258,109636.03066522731,3.8413009383147336e+16,0.3957775545662638
7.0,2.0,6.9139,15563.33567,-857.90301,77.841,-27144.124,-9e-05,-0.00039,6.80452,0.41234,,0.0,-0.00149,-0.0045,22.88309,-13.46529,15563.33567,0.41234,0.407693126436789,0.00014982367058216932,6.80452,0.32999999999992724,0.00023496017,109523.25826056731,109523.25826056731,109558.20644248331,3.900397875817676e+16,0.39164202337369836
7.0,2.0,7.04332,15563.34067,-857.9039,77.84015,-27144.12479,0.00013,-0.00044,6.93395,0.41632,,0.0,-0.00149,-0.00456,22.88292,-13.33586,15563.34067,0.41632,0.4187622605364061,4.6640983537410505e-05,6.93395,0.3350000000009459,0.00023514695000000001,109610.32303489868,109610.32303489868,109482.55000444225,3.9594948133421176e+16,0.39461853493836774
