Time [s],Pos X [um],Pos Y [um],Pos Z [um],Piezo X [um],Piezo Y [um],Piezo Z [um],Force A [uN],Force B [uN],Gripper [V],Voltage A [V],Voltage B [V],Temperature [oC]
5195.84483,-857.53447,-422.595,-27190.80647,-0.0,-0.00035,0.02237,280.34126,,0.0,-0.0015,-0.00469,21.39688
5195.85483,-857.53457,-422.59447,-27190.806,-0.00021,0.00042,0.024,280.73311,,0.0,-0.00151,-0.00468,21.39709
5195.86483,-857.535,-422.594,-27190.8055,0.00021,-4e-05,0.024,280.3254,,0.0,-0.00151,-0.00466,21.39702
5195.87483,-857.5362,-422.594,-27190.805,-0.00014,-0.00014,0.02568,280.72687,,0.0,-0.00148,-0.00468,21.39695
5195.88483,-857.53643,-422.594,-27190.805,-0.0004,-0.00022,0.02663,280.82129,,0.0,-0.0015,-0.00468,21.39691
5195.89483,-857.5366,-422.594,-27190.80553,-0.00018,-7e-05,0.02692,280.49286,,0.0,-0.00154,-0.00467,21.39692
5195.90483,-857.53587,-422.594,-27190.806,0.00022,-1e-05,0.02908,281.05053,,0.0,-0.00152,-0.00467,21.39704
5195.91483,-857.5356,-422.59457,-27190.80547,0.00011,-6e-05,0.02917,280.64017,,0.0,-0.00153,-0.00468,21.39695
5195.92483,-857.536,-422.59443,-27190.805,-0.00015,0.00046,0.03086,280.92983,,0.0,-0.00153,-0.00466,21.39708
5195.93483,-857.536,-422.59507,-27190.8055,0.00016,8e-05,0.03198,281.04348,,0.0,-0.00152,-0.00467,21.39699
5195.94483,-857.5355,-422.59543,-27190.806,-0.0,-0.00039,0.03254,280.77902,,0.0,-0.00155,-0.00466,21.39699
5195.95483,-857.53557,-422.595,-27190.8065,-0.00024,0.00021,0.03438,281.21613,,0.0,-0.00153,-0.00468,21.39697
5195.96483,-857.536,-422.59447,-27190.8065,-9e-05,-0.00015,0.03495,281.02991,,0.0,-0.00154,-0.00465,21.39697
5195.97483,-857.536,-422.594,-27190.80653,7e-05,7e-05,0.03643,281.17343,,0.0,-0.00154,-0.00466,21.39697
5195.98483,-857.536,-422.594,-27190.807,-0.00017,0.00016,0.03752,281.32123,,0.0,-0.00152,-0.00465,21.39691
5195.99483,-857.53543,-422.59453,-27190.8065,0.00018,-0.00018,0.03824,281.05275,,0.0,-0.00152,-0.00465,21.39703
5196.00483,-857.53553,-422.595,-27190.806,0.00039,0.0002,0.04045,281.63831,,0.0,-0.00149,-0.00464,21.39691
5196.01483,-857.53543,-422.595,-27190.8065,1e-05,-3e-05,0.04077,281.24954,,0.0,-0.00149,-0.00466,21.39698
5196.02483,-857.5356,-422.59443,-27190.80593,-0.0001,0.00026,0.04214,281.38884,,0.0,-0.00146,-0.00466,21.39701
5196.03483,-857.5354,-422.594,-27190.80553,0.00021,0.00022,0.04425,281.75459,,0.0,-0.00152,-0.00468,21.39701
5196.04483,-857.5356,-422.59347,-27190.80653,-3e-05,-0.00031,0.04436,281.31939,,0.0,-0.00151,-0.00468,21.39697
5196.05483,-857.5354,-422.59243,-27190.80647,-0.0002,0.00015,0.04659,281.86976,,0.0,-0.0015,-0.00467,21.39694
5196.06483,-857.535,-422.59307,-27190.806,-0.00013,-0.00022,0.04734,281.69481,,0.0,-0.0015,-0.00467,21.39707
5196.07483,-857.5356,-422.59453,-27190.80653,-0.00016,-0.00021,0.04874,281.71478,,0.0,-0.0015,-0.00468,21.39688
5196.08483,-857.5354,-422.595,-27190.807,-0.00014,0.0003,0.05044,282.0033,,0.0,-0.00147,-0.00466,21.39709
5196.09483,-857.53557,-422.595,-27190.8065,0.00016,-0.00012,0.05129,281.75497,,0.0,-0.0015,-0.00465,21.39691
5196.10483,-857.536,-422.59443,-27190.806,9e-05,3e-05,0.05344,282.18464,,0.0,-0.0015,-0.00467,21.39695
5196.11483,-857.536,-422.59343,-27190.80653,1e-05,5e-05,0.05422,281.94345,,0.0,-0.00147,-0.00469,21.39696
5196.12483,-857.5365,-422.593,-27190.807,0.00032,-0.00011,0.05599,282.07959,,0.0,-0.00148,-0.00466,21.39703
5196.13483,-857.537,-422.593,-27190.807,5e-05,0.00014,0.05766,282.35268,,0.0,-0.0015,-0.00468,21.39697
5196.14483,-857.53647,-422.59243,-27190.80807,-3e-05,-6e-05,0.0582,282.03886,,0.0,-0.00149,-0.00466,21.39684
5196.15483,-857.536,-422.5936,-27190.808,-8e-05,-0.00018,0.06054,282.51532,,0.0,-0.00149,-0.00467,21.39695
5196.16483,-857.536,-422.59447,-27190.80647,-0.0001,-0.0001,0.06167,282.40786,,0.0,-0.0015,-0.00466,21.39709
5196.17483,-857.536,-422.59457,-27190.806,8e-05,-0.00013,0.06302,282.31218,,0.0,-0.00153,-0.00465,21.39698
5196.18483,-857.5354,-422.59447,-27190.80707,-0.00015,0.00023,0.06528,282.79579,,0.0,-0.00152,-0.00464,21.39707
5196.19483,-857.5356,-422.59347,-27190.8075,0.0001,-0.00045,0.06589,282.4292,,0.0,-0.00152,-0.00466,21.39708
5196.20483,-857.5348,-422.593,-27190.80647,-7e-05,-0.00028,0.06818,282.8323,,0.0,-0.00155,-0.00464,21.39696
5196.21483,-857.53457,-422.593,-27190.8055,-0.00033,0.00075,0.06944,282.76454,,0.0,-0.00153,-0.00464,21.39693
5196.22483,-857.535,-422.593,-27190.80553,-0.0001,9e-05,0.07107,282.76923,,0.0,-0.00154,-0.00466,21.39702
5196.23483,-857.535,-422.59353,-27190.8055,0.00028,-0.00012,0.07306,283.11778,,0.0,-0.00151,-0.00467,21.39689
5196.24483,-857.5344,-422.594,-27190.80553,-5e-05,0.0002,0.07411,282.83831,,0.0,-0.00155,-0.00465,21.39704
5196.25483,-857.534,-422.594,-27190.80653,9e-05,-1e-05,0.07649,283.26917,,0.0,-0.00153,-0.00464,21.39697
5196.26483,-857.534,-422.59453,-27190.8065,0.00029,-0.00014,0.07752,283.13535,,0.0,-0.00151,-0.00466,21.39693
5196.27483,-857.53453,-422.595,-27190.8055,-9e-05,-5e-05,0.07915,283.09799,,0.0,-0.00154,-0.00465,21.39695
5196.28483,-857.535,-422.59393,-27190.805,-0.00018,0.00047,0.08142,283.50562,,0.0,-0.00152,-0.00465,21.39701
5196.29483,-857.53443,-422.59353,-27190.8055,-3e-05,-0.00031,0.08245,283.24236,,0.0,-0.00152,-0.00466,21.39704
5196.30483,-857.53457,-422.59347,-27190.806,0.00019,-0.00035,0.0848,283.58882,,0.0,-0.00153,-0.00465,21.39699
5196.31483,-857.5344,-422.59353,-27190.806,-0.00026,0.00019,0.08649,283.63753,,0.0,-0.00151,-0.00466,21.39695
5196.32483,-857.534,-422.59347,-27190.806,0.00012,-0.0001,0.08782,283.50508,,0.0,-0.00153,-0.00467,21.39708
5196.33483,-857.534,-422.59353,-27190.80653,-0.00012,-0.00027,0.09038,283.93926,,0.0,-0.00152,-0.00467,21.3971
5196.34483,-857.5346,-422.594,-27190.8065,-0.00032,-4e-05,0.09158,283.70265,,0.0,-0.00149,-0.00467,21.39694
5196.35483,-857.5344,-422.59343,-27190.8076,2e-05,-0.00017,0.09377,283.98173,,0.0,-0.00154,-0.00467,21.39703
5196.36483,-857.53457,-422.59353,-27190.8085,0.00016,-0.00012,0.09518,283.99183,,0.0,-0.00154,-0.00467,21.39702
5196.37483,-857.535,-422.594,-27190.80693,-0.00024,0.00019,0.09721,283.9962,,0.0,-0.00153,-0.00467,21.39703
5196.38483,-857.535,-422.59453,-27190.80653,0.00017,6e-05,0.09958,284.35476,,0.0,-0.00154,-0.00466,21.397
5196.39483,-857.53443,-422.595,-27190.807,0.00015,-0.00022,0.10047,284.02986,,0.0,-0.00151,-0.00466,21.39704
5196.40483,-857.5346,-422.595,-27190.806,-8e-05,0.00011,0.1033,284.52017,,0.0,-0.00152,-0.00467,21.39703
5196.41483,-857.53443,-422.595,-27190.806,-7e-05,-2e-05,0.10467,284.39503,,0.0,-0.0015,-0.00465,21.39708
5196.42483,-857.534,-422.59447,-27190.807,2e-05,-0.00025,0.10665,284.43277,,0.0,-0.00152,-0.0047,21.39693
5196.43483,-857.534,-422.59453,-27190.8065,0.00015,0.00014,0.10908,284.79539,,0.0,-0.00153,-0.00466,21.39699
5196.44483,-857.53343,-422.595,-27190.8065,4e-05,0.00056,0.11026,284.52241,,0.0,-0.00148,-0.00468,21.39691
5196.45483,-857.53357,-422.595,-27190.8065,0.00018,2e-05,0.11294,284.89079,,0.0,-0.00145,-0.00466,21.39712
5196.46483,-857.534,-422.59447,-27190.806,3e-05,-0.00043,0.11472,284.90585,,0.0,-0.00149,-0.00466,21.3971
5196.47483,-857.53347,-422.594,-27190.806,-0.00037,6e-05,0.1165,284.88628,,0.0,-0.00152,-0.00467,21.39693
5196.48483,-857.53357,-422.594,-27190.806,-0.00011,-0.00026,0.11869,285.18555,,0.0,-0.00149,-0.00468,21.39698
5196.49483,-857.534,-422.59453,-27190.806,0.00019,-0.00043,0.1204,285.01321,,0.0,-0.0015,-0.00469,21.39703
5196.50483,-857.534,-422.59447,-27190.806,-0.00036,0.00017,0.12308,285.38176,,0.0,-0.00147,-0.00472,21.39695
5196.51483,-857.5352,-422.594,-27190.806,-2e-05,-3e-05,0.12474,285.32578,,0.0,-0.00148,-0.00468,21.39696
5196.52483,-857.53547,-422.59347,-27190.806,-4e-05,-0.00059,0.12672,285.34658,,0.0,-0.00151,-0.00468,21.39703
5196.53483,-857.535,-422.593,-27190.806,-0.00028,-1e-05,0.12934,285.72829,,0.0,-0.0015,-0.00468,21.39706
5196.54483,-857.535,-422.59193,-27190.8065,5e-05,0.00029,0.13085,285.45899,,0.0,-0.00153,-0.00466,21.39693
5196.55483,-857.535,-422.5926,-27190.807,0.00036,2e-05,0.13329,285.78027,,0.0,-0.00151,-0.0047,21.39716
5196.56483,-857.535,-422.59347,-27190.807,9e-05,2e-05,0.13556,285.91792,,0.0,-0.00152,-0.00467,21.39696
5196.57483,-857.535,-422.59247,-27190.8065,-0.00012,0.00024,0.13749,285.84675,,0.0,-0.0015,-0.00471,21.39702
5196.58483,-857.53557,-422.59253,-27190.8065,8e-05,-8e-05,0.13998,286.15858,,0.0,-0.00148,-0.00466,21.397
5196.59483,-857.53547,-422.5935,-27190.80643,0.00011,-0.00054,0.1416,285.94662,,0.0,-0.00151,-0.00469,21.39705
5196.60483,-857.5345,-422.594,-27190.80653,-0.00031,0.00055,0.14445,286.36718,,0.0,-0.00153,-0.00467,21.39712
5196.61483,-857.53457,-422.59347,-27190.8065,-7e-05,0.00029,0.14614,286.26006,,0.0,-0.0015,-0.00465,21.39704
5196.62483,-857.535,-422.59407,-27190.806,0.00017,-0.0007,0.14837,286.32004,,0.0,-0.00152,-0.00467,21.39708
5196.63483,-857.5356,-422.59443,-27190.80707,-0.00015,-0.0,0.15128,286.74989,,0.0,-0.00151,-0.00468,21.39704
5196.64483,-857.53543,-422.59347,-27190.8075,0.0001,0.00023,0.1528,286.46316,,0.0,-0.00151,-0.00468,21.39706
5196.65483,-857.53443,-422.59407,-27190.807,0.0004,2e-05,0.15547,286.78985,,0.0,-0.00148,-0.00467,21.39713
5196.66483,-857.534,-422.59393,-27190.80753,-0.00019,-3e-05,0.15777,286.87735,,0.0,-0.00148,-0.0047,21.39717
5196.67483,-857.5346,-422.59357,-27190.808,-0.00025,0.00012,0.15982,286.84208,,0.0,-0.0015,-0.00469,21.39707
5196.68483,-857.53443,-422.594,-27190.807,4e-05,-0.00024,0.16241,287.19382,,0.0,-0.00152,-0.00469,21.39695
5196.69483,-857.53457,-422.594,-27190.8065,-0.00016,-0.00072,0.16439,287.03522,,0.0,-0.00153,-0.00472,21.39702
5196.70483,-857.53553,-422.59343,-27190.8065,-4e-05,0.00019,0.16715,287.3329,,0.0,-0.0015,-0.00468,21.39711
5196.71483,-857.53487,-422.59247,-27190.806,0.00038,0.00019,0.1691,287.30136,,0.0,-0.00149,-0.00471,21.39705
5196.72483,-857.5346,-422.59307,-27190.806,0.00013,-0.00012,0.17152,287.36481,,0.0,-0.00149,-0.0047,21.39706
5196.73483,-857.535,-422.59457,-27190.80653,-0.0003,0.00029,0.17433,287.73687,,0.0,-0.00152,-0.00467,21.397
5196.74483,-857.5356,-422.595,-27190.80753,0.00023,-8e-05,0.17577,287.43503,,0.0,-0.00149,-0.00468,21.39712
5196.75483,-857.5354,-422.595,-27190.808,0.00022,-0.00014,0.17895,287.88964,,0.0,-0.0015,-0.00471,21.39706
5196.76483,-857.535,-422.59553,-27190.8075,-0.00019,0.00026,0.18143,287.94966,,0.0,-0.0015,-0.00472,21.39713
5196.77483,-857.535,-422.59543,-27190.80753,2e-05,9e-05,0.18336,287.88111,,0.0,-0.00151,-0.00467,21.39703
5196.78483,-857.535,-422.595,-27190.808,0.00021,0.00011,0.18616,288.19024,,0.0,-0.00152,-0.00469,21.39701
5196.79483,-857.5344,-422.59443,-27190.808,-7e-05,-0.00013,0.18841,288.10894,,0.0,-0.00152,-0.00466,21.39714
5196.80483,-857.534,-422.59457,-27190.80693,-3e-05,0.00012,0.19127,288.44185,,0.0,-0.00149,-0.00466,21.39708
5196.81483,-857.534,-422.595,-27190.8065,0.00012,-0.00024,0.19317,288.3639,,0.0,-0.00149,-0.00467,21.39706
5196.82483,-857.534,-422.595,-27190.807,-2e-05,-5e-05,0.19591,288.41625,,0.0,-0.00148,-0.00467,21.39704
5196.83483,-857.534,-422.59447,-27190.8065,-0.0003,0.00021,0.19881,288.82281,,0.0,-0.00148,-0.00469,21.39704
5196.84483,-857.5345,-422.594,-27190.806,9e-05,-0.00037,0.20037,288.5287,,0.0,-0.00147,-0.0047,21.39709
5196.85483,-857.535,-422.59347,-27190.8065,0.0001,-0.00023,0.20395,289.04033,,0.0,-0.00147,-0.00465,21.39698
5196.86483,-857.535,-422.59407,-27190.807,-0.00042,3e-05,0.20602,289.03602,,0.0,-0.00147,-0.00466,21.39701
5196.87483,-857.5344,-422.59447,-27190.807,5e-05,-0.00041,0.20819,288.88449,,0.0,-0.00149,-0.00469,21.39711
5196.88483,-857.53453,-422.594,-27190.80643,5e-05,-6e-05,0.21158,289.35068,,0.0,-0.00148,-0.00467,21.39725
5196.89483,-857.535,-422.59347,-27190.806,-0.00037,0.00067,0.21374,289.24108,,0.0,-0.0015,-0.00468,21.39703
5196.90483,-857.535,-422.59413,-27190.80653,0.00024,-0.00016,0.21648,289.48649,,0.0,-0.00147,-0.00469,21.39705
5196.91483,-857.535,-422.595,-27190.8065,0.0003,-0.00054,0.21881,289.53116,,0.0,-0.00148,-0.00471,21.39707
5196.92483,-857.535,-422.595,-27190.806,-0.00012,-0.00018,0.22155,289.56263,,0.0,-0.00147,-0.0047,21.39709
5196.93483,-857.5344,-422.59443,-27190.80653,2e-05,0.00046,0.22479,290.04729,,0.0,-0.00148,-0.00472,21.39722
5196.94483,-857.53457,-422.594,-27190.8065,7e-05,-0.00029,0.226,289.56645,,0.0,-0.00151,-0.00469,21.39701
5196.95483,-857.5344,-422.594,-27190.806,-7e-05,-0.00022,0.22956,290.05611,,0.0,-0.00149,-0.0047,21.39716
5196.96483,-857.5345,-422.59457,-27190.80653,-0.00024,0.00061,0.23206,290.1726,,0.0,-0.00148,-0.00471,21.39707
5196.97483,-857.53443,-422.59447,-27190.8075,0.00019,-0.00021,0.23453,290.09894,,0.0,-0.0015,-0.00468,21.39699
5196.98483,-857.53453,-422.595,-27190.80743,0.00043,-0.00046,0.2376,290.50655,,0.0,-0.00149,-0.0047,21.39713
5196.99483,-857.53443,-422.59547,-27190.8065,-0.00035,0.00037,0.23973,290.29804,,0.0,-0.00149,-0.00472,21.39707
5197.00483,-857.53457,-422.59447,-27190.806,0.00024,0.00048,0.24287,290.65389,,0.0,-0.00148,-0.00473,21.39704
5197.01483,-857.53443,-422.594,-27190.8055,0.00015,-0.00032,0.24527,290.70984,,0.0,-0.0015,-0.00467,21.3971
5197.02483,-857.5345,-422.59457,-27190.805,-0.00049,-0.0002,0.24791,290.70762,,0.0,-0.00149,-0.00471,21.3972
5197.03483,-857.535,-422.59447,-27190.8045,5e-05,0.00036,0.25106,291.0877,,0.0,-0.00151,-0.00471,21.39701
5197.04483,-857.535,-422.59453,-27190.804,0.00023,-0.00011,0.25298,290.82318,,0.0,-0.00152,-0.00471,21.39701
5197.05483,-857.53447,-422.59443,-27190.80453,-0.0002,-7e-05,0.25659,291.31391,,0.0,-0.00151,-0.00469,21.39705
5197.06483,-857.53457,-422.594,-27190.8055,-4e-05,0.00016,0.2593,291.38586,,0.0,-0.0015,-0.0047,21.39712
5197.07483,-857.535,-422.59453,-27190.806,0.00029,-3e-05,0.26138,291.1552,,0.0,-0.00148,-0.00469,21.3971
5197.08483,-857.53443,-422.595,-27190.8055,9e-05,-0.0001,0.26486,291.66648,,0.0,-0.00149,-0.00468,21.39726
5197.09483,-857.534,-422.59393,-27190.805,-0.00048,0.00021,0.26723,291.60326,,0.0,-0.00149,-0.00469,21.39707
5197.10483,-857.534,-422.59353,-27190.8045,0.00023,3e-05,0.27007,291.77551,,0.0,-0.00148,-0.00471,21.39709
5197.11483,-857.5346,-422.59453,-27190.80507,0.00031,-0.00024,0.27267,291.85417,,0.0,-0.00146,-0.0047,21.39709
5197.12483,-857.535,-422.595,-27190.806,-0.00039,0.00028,0.27563,291.91867,,0.0,-0.00147,-0.0047,21.39714
5197.13483,-857.535,-422.594,-27190.80657,0.00013,0.0,0.27903,292.38893,,0.0,-0.00147,-0.00468,21.39712
5197.14483,-857.535,-422.593,-27190.8065,0.00034,-4e-05,0.28082,291.97227,,0.0,-0.00148,-0.00469,21.39706
5197.15483,-857.5345,-422.59357,-27190.80653,-0.00049,0.00047,0.28458,292.48727,,0.0,-0.00147,-0.00471,21.39715
5197.16483,-857.53457,-422.594,-27190.8065,0.00011,7e-05,0.2873,292.5781,,0.0,-0.00146,-0.00467,21.39711
5197.17483,-857.53443,-422.594,-27190.8065,0.00035,-0.00021,0.28934,292.34247,,0.0,-0.00147,-0.00468,21.39703
5197.18483,-857.53453,-422.594,-27190.8065,-0.00027,0.00021,0.29342,293.02991,,0.0,-0.00148,-0.00468,21.39709
5197.19483,-857.535,-422.59453,-27190.8065,-4e-05,-9e-05,0.29556,292.79944,,0.0,-0.00146,-0.00468,21.3971
5197.20483,-857.53387,-422.595,-27190.8065,0.00022,-0.00029,0.29808,292.849,,0.0,-0.00146,-0.00466,21.39702
5197.21483,-857.53413,-422.59447,-27190.8065,-0.00017,9e-05,0.30136,293.19864,,0.0,-0.00148,-0.00466,21.39714
5197.22483,-857.5344,-422.59453,-27190.8065,-0.00032,8e-05,0.30422,293.15714,,0.0,-0.00144,-0.00468,21.39708
5197.23483,-857.534,-422.595,-27190.806,0.00026,-0.00046,0.30705,293.47817,,0.0,-0.00145,-0.00466,21.39713
5197.24483,-857.534,-422.59447,-27190.8055,0.00026,2e-05,0.30928,293.22076,,0.0,-0.00147,-0.00467,21.39706
5197.25483,-857.5345,-422.59343,-27190.80553,-0.00051,0.00067,0.31339,293.70676,,0.0,-0.00144,-0.00469,21.39703
5197.26483,-857.5344,-422.59353,-27190.80653,9e-05,-0.00036,0.31621,293.94963,,0.0,-0.00144,-0.00468,21.3971
5197.27483,-857.5346,-422.59457,-27190.80647,0.00034,-0.00053,0.31788,293.47517,,0.0,-0.00145,-0.00467,21.39715
5197.28483,-857.53443,-422.59393,-27190.806,-0.0003,0.00077,0.32229,294.20617,,0.0,-0.00147,-0.00467,21.39723
5197.29483,-857.53343,-422.593,-27190.8065,-0.0001,-0.0,0.32479,294.10071,,0.0,-0.00147,-0.0047,21.39708
5197.30483,-857.53353,-422.5935,-27190.80587,0.00045,-0.00067,0.3272,294.07875,,0.0,-0.00149,-0.00467,21.39712
5197.31483,-857.534,-422.59453,-27190.8055,-0.0003,0.00033,0.3309,294.47844,,0.0,-0.00146,-0.00468,21.39712
5197.32483,-857.534,-422.59443,-27190.8055,-4e-05,0.00047,0.33342,294.38565,,0.0,-0.00147,-0.00466,21.39719
5197.33483,-857.534,-422.594,-27190.8055,0.00029,-0.00042,0.33667,294.68788,,0.0,-0.00145,-0.00469,21.39707
5197.34483,-857.534,-422.59453,-27190.806,2e-05,-0.00019,0.33926,294.58812,,0.0,-0.00144,-0.00467,21.39717
5197.35483,-857.5346,-422.59447,-27190.8055,-0.00048,0.00036,0.34294,294.97161,,0.0,-0.00143,-0.00467,21.39723
5197.36483,-857.5344,-422.594,-27190.80607,0.00015,-9e-05,0.34541,295.02464,,0.0,-0.00144,-0.00469,21.39717
5197.37483,-857.534,-422.594,-27190.807,0.00018,-0.00043,0.34789,294.78638,,0.0,-0.00142,-0.00464,21.39715
5197.38483,-857.5346,-422.594,-27190.80593,-0.00034,0.00064,0.35254,295.55894,,0.0,-0.00145,-0.00468,21.39714
5197.39483,-857.53443,-422.59347,-27190.8055,0.00034,0.00013,0.35432,295.27636,,0.0,-0.00148,-0.00467,21.39714
5197.40483,-857.53453,-422.59353,-27190.806,0.00038,-0.00042,0.35689,295.25417,,0.0,-0.00149,-0.00466,21.39716
5197.41483,-857.535,-422.594,-27190.80653,-0.00039,0.00044,0.36119,295.91052,,0.0,-0.00146,-0.00465,21.39717
5197.42483,-857.535,-422.594,-27190.8065,-8e-05,-0.0,0.36328,295.60748,,0.0,-0.00147,-0.00468,21.39725
5197.43483,-857.535,-422.59457,-27190.80653,0.00034,-0.00038,0.36634,295.80506,,0.0,-0.00147,-0.00468,21.39714
5197.44483,-857.535,-422.59447,-27190.807,-0.00019,0.00031,0.36988,296.0349,,0.0,-0.00147,-0.00467,21.39706
5197.45483,-857.535,-422.594,-27190.8065,-1e-05,0.00027,0.37285,296.14805,,0.0,-0.00148,-0.00466,21.39706
5197.46483,-857.535,-422.594,-27190.806,0.00018,-0.00026,0.37566,296.28797,,0.0,-0.0015,-0.00466,21.3972
5197.47483,-857.53387,-422.59453,-27190.8065,5e-05,-0.00041,0.3784,296.143,,0.0,-0.00149,-0.00465,21.39723
5197.48483,-857.5335,-422.595,-27190.807,-0.00025,0.00057,0.38261,296.749,,0.0,-0.00148,-0.00465,21.39713
5197.49483,-857.534,-422.59447,-27190.807,0.0002,0.0001,0.3847,296.54473,,0.0,-0.00147,-0.00464,21.39711
5197.50483,-857.534,-422.59457,-27190.807,5e-05,-0.00044,0.38781,296.621,,0.0,-0.00149,-0.00468,21.39719
5197.51483,-857.53457,-422.59553,-27190.8065,-0.0004,0.00024,0.39139,297.08926,,0.0,-0.00149,-0.00465,21.39707
5197.52483,-857.535,-422.5944,-27190.8065,0.00023,2e-05,0.39361,296.80628,,0.0,-0.00149,-0.00468,21.3972
5197.53483,-857.5344,-422.59413,-27190.807,0.00012,-0.0002,0.39769,297.29039,,0.0,-0.0015,-0.00466,21.39725
5197.54483,-857.53457,-422.59447,-27190.8075,-0.00035,0.00013,0.40036,297.28471,,0.0,-0.00149,-0.00467,21.39716
5197.55483,-857.535,-422.59347,-27190.8075,-4e-05,-2e-05,0.40285,297.21061,,0.0,-0.00147,-0.00469,21.3971
5197.56483,-857.535,-422.59357,-27190.807,0.0002,-6e-05,0.40644,297.61603,,0.0,-0.00149,-0.00467,21.39721
5197.57483,-857.53557,-422.59347,-27190.8065,-0.00023,6e-05,0.40957,297.66558,,0.0,-0.00147,-0.00465,21.39718
5197.58483,-857.5354,-422.593,-27190.80547,7e-05,9e-05,0.41238,297.80031,,0.0,-0.00147,-0.00463,21.3972
5197.59483,-857.535,-422.59353,-27190.8055,9e-05,-0.00024,0.41531,297.80767,,0.0,-0.00148,-0.00464,21.3972
5197.60483,-857.535,-422.594,-27190.8065,-0.00012,-0.0,0.41927,298.12992,,0.0,-0.00147,-0.00465,21.39709
5197.61483,-857.53557,-422.59347,-27190.8065,-0.00019,0.00032,0.42194,298.27102,,0.0,-0.00147,-0.00466,21.39716
5197.62483,-857.53543,-422.59407,-27190.8065,0.00011,-0.00022,0.42449,298.04133,,0.0,-0.00149,-0.00464,21.39714
5197.63483,-857.535,-422.595,-27190.807,-5e-05,-0.00026,0.4288,298.67338,,0.0,-0.00149,-0.00464,21.39712
5197.64483,-857.535,-422.59447,-27190.8075,-0.00024,0.00019,0.43105,298.47294,,0.0,-0.00151,-0.00463,21.39714
5197.65483,-857.53443,-422.594,-27190.807,0.00014,-0.00012,0.43396,298.5174,,0.0,-0.0015,-0.00461,21.39735
5197.66483,-857.534,-422.594,-27190.806,0.00011,-0.00033,0.43799,299.04619,,0.0,-0.00149,-0.00463,21.39717
5197.67483,-857.5345,-422.594,-27190.80653,-0.00029,0.00027,0.44017,298.77906,,0.0,-0.00147,-0.00465,21.39707
5197.68483,-857.53557,-422.594,-27190.807,0.0001,-0.00011,0.44372,299.10353,,0.0,-0.00148,-0.00463,21.39722
5197.69483,-857.536,-422.594,-27190.807,0.00038,-0.00033,0.44682,299.17502,,0.0,-0.00154,-0.00463,21.39709
5197.70483,-857.5354,-422.59343,-27190.807,-0.00016,0.00022,0.44988,299.2908,,0.0,-0.00155,-0.00461,21.3971
5197.71483,-857.535,-422.593,-27190.807,-2e-05,3e-05,0.4533,299.55476,,0.0,-0.00155,-0.00464,21.39711
5197.72483,-857.53557,-422.593,-27190.8065,0.00019,-0.0003,0.45607,299.50783,,0.0,-0.00153,-0.00464,21.39709
5197.73483,-857.536,-422.593,-27190.806,-0.0,0.0002,0.45912,299.73514,,0.0,-0.00152,-0.00464,21.39715
5197.74483,-857.53487,-422.59353,-27190.8065,-0.00021,0.00047,0.46251,299.79619,,0.0,-0.00156,-0.00465,21.39726
5197.75483,-857.5346,-422.59293,-27190.807,-3e-05,-0.00042,0.46582,300.019,,0.0,-0.00152,-0.00467,21.39723
5197.76483,-857.53443,-422.59253,-27190.8065,4e-05,-0.00021,0.46863,300.10744,,0.0,-0.0015,-0.00467,21.39731
5197.77483,-857.5345,-422.59357,-27190.806,-0.00028,0.00054,0.47153,300.05767,,0.0,-0.00151,-0.00466,21.39726
5197.78483,-857.535,-422.59293,-27190.806,0.0001,0.0,0.47552,300.58633,,0.0,-0.00146,-0.00467,21.39723
5197.79483,-857.53443,-422.59253,-27190.806,0.00021,-0.00084,0.47776,300.31712,,0.0,-0.00145,-0.00464,21.39723
5197.80483,-857.534,-422.593,-27190.8065,-0.00018,0.00043,0.48131,300.57254,,0.0,-0.00143,-0.00466,21.39729
5197.81483,-857.534,-422.593,-27190.807,0.00012,0.00057,0.4847,300.86411,,0.0,-0.00145,-0.0047,21.39714
5197.82483,-857.534,-422.59353,-27190.808,0.00019,-0.00057,0.4872,300.66496,,0.0,-0.00148,-0.00467,21.39725
5197.83483,-857.53457,-422.59453,-27190.808,-0.00026,-0.0001,0.49111,301.16151,,0.0,-0.0015,-0.00467,21.39718
5197.84483,-857.535,-422.595,-27190.80593,-0.0001,-2e-05,0.49369,301.03807,,0.0,-0.0015,-0.00465,21.39712
5197.85483,-857.535,-422.59393,-27190.805,0.00021,-0.0002,0.49694,301.19646,,0.0,-0.00151,-0.0047,21.39726
5197.86483,-857.5356,-422.593,-27190.8065,-0.00035,-0.00016,0.50041,301.5335,,0.0,-0.00152,-0.00468,21.39721
5197.87483,-857.53543,-422.59247,-27190.807,-0.00016,-6e-05,0.50259,301.25913,,0.0,-0.00145,-0.00466,21.3972
5197.88483,-857.535,-422.59313,-27190.8065,0.00012,0.00014,0.50679,301.84196,,0.0,-0.00146,-0.00468,21.39726
5197.89483,-857.53557,-422.59347,-27190.807,2e-05,-0.00046,0.50918,301.60326,,0.0,-0.00147,-0.00464,21.39719
